"ID_pola_ciasto","ID_ciasta","ID_surowca","Ilosc_surowca","Nazwa_Ciasta","Nr_receptury","Data_zatwierdzenia","Wersja","ID_typskladnika"
43370,406,29,0.11,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43371,406,456,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43372,406,62,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43373,406,38,13.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43374,406,810,1.80,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43375,406,116,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43376,406,12,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43377,406,28,2.30,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43378,406,321,8.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43379,406,153,20.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43380,406,299,17.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43381,406,377,2.30,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43382,406,808,23.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43383,406,371,0.80,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43384,406,328,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2021","664",26.4.2021 00:00:00,6,1
43385,406,766,71.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43386,406,290,12.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43387,406,322,7.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43388,406,395,3.60,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43389,406,43,4.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43390,406,34,0.22,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43391,406,78,16.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43392,406,806,16.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43393,406,29,0.11,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43394,406,456,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43395,406,62,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43396,406,38,13.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43397,406,810,1.80,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43398,406,116,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43399,406,12,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43400,406,28,2.30,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43401,406,321,8.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43402,406,153,20.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43403,406,299,17.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43404,406,377,2.30,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43405,406,808,23.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43406,406,371,0.80,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43407,406,328,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,7,1
43408,406,766,71.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43409,406,290,12.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43410,406,851,7.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43411,406,395,3.60,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43412,406,43,4.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43413,406,34,0.22,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43414,406,78,16.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43415,406,806,16.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43416,406,29,0.11,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43417,406,456,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43418,406,62,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43419,406,38,13.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43420,406,810,1.80,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43421,406,116,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43422,406,12,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43423,406,28,2.30,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43424,406,321,8.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43425,406,153,20.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43426,406,299,17.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43427,406,377,2.30,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43428,406,808,23.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43429,406,371,0.80,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43430,406,328,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,8,1
43431,406,766,71.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43432,406,290,12.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43433,406,851,7.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43434,406,395,3.60,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43435,406,43,4.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43436,406,34,0.22,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43437,406,78,16.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43438,406,806,16.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43439,406,29,0.11,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43440,406,456,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43441,406,62,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43442,406,38,13.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43443,406,810,1.80,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43444,406,116,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43445,406,12,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43446,406,28,2.30,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43447,406,321,8.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43448,406,153,20.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43449,406,299,17.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43450,406,377,2.30,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43451,406,808,23.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43452,406,371,0.80,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43453,406,328,0.18,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2022","664",26.4.2021 00:00:00,9,1
43454,407,766,71.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43455,407,290,12.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43456,407,322,7.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43457,407,43,4.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43458,407,34,0.22,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43459,407,78,16.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43460,407,335,16.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43461,407,29,0.11,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43462,407,456,0.18,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43463,407,62,0.18,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43464,407,38,13.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43465,407,319,1.80,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43466,407,116,3.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43467,407,12,3.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43468,407,28,2.30,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43469,407,321,8.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43470,407,153,20.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43471,407,299,17.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43472,407,21,2.30,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43473,407,324,23.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43474,407,371,0.80,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43475,407,328,0.18,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,1,1
43476,407,766,71.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43477,407,290,12.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43478,407,322,7.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43479,407,43,4.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43480,407,34,0.22,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43481,407,78,16.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43482,407,806,16.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43483,407,29,0.11,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43484,407,456,0.18,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43485,407,62,0.18,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43486,407,38,13.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43487,407,810,1.80,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43488,407,116,3.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43489,407,12,3.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43490,407,28,2.30,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43491,407,321,8.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43492,407,153,20.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43493,407,299,17.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43494,407,21,2.30,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43495,407,808,23.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43496,407,371,0.80,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43497,407,328,0.18,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,2,1
43498,407,766,71.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43499,407,290,12.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43500,407,322,7.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43501,407,43,4.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43502,407,34,0.22,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43503,407,78,16.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43504,407,806,16.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43505,407,29,0.11,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43506,407,456,0.18,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43507,407,62,0.18,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43508,407,38,13.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43509,407,810,1.80,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43510,407,116,3.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43511,407,12,3.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43512,407,28,2.30,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
43513,407,321,8.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2021","665",26.4.2021 00:00:00,3,1
