ID_wyrobu;Opis_wyrobu;Kod FG;Flaga;Klient;Nazwa_wyrobu;Data_wprowadzenia;Indeks CMJ;Waga jednostki netto;ID_rodzaj_wyrobu;Ilosc_w_pudle
727;Lidl Luxury AOI 2 -Tier Cake 1.5kg (wow)Lidl L;FG140719;PRAWDA;LIDL;-Luxury AOI 2 -Tier Cake WOW (2017) 1500g (RSPO-MB)-Lidl;25.10.2017;22M00134;1500;8;4
740;Luxury Chocolate Yule Log (2017) 330g (RSPO-MB)- Iceland;FG040203;PRAWDA;ICELAND;-Luxury Chocolate Yule Log (2017) 330g (RSPO-MB)- Iceland;26.10.2017;22C08096;330;2;6
753;Mini Gift Cake (RSPO-MB) (2017) -LIDL;FG090553;PRAWDA;LIDL;-Mini Gift Cake (RSPO-MB) (2017) -LIDL;26.10.2017;22M00135;150;8;12
734;Finest Special Delivery Cake (Wow) (2017) 1500g (RSPO-MB)- TESCO;FG140742;PRAWDA;TESCO;-Finest Special Delivery Cake (Wow) (2017) 1500g (RSPO-MB)- TESCO;26.10.2017;22M00136;1500;8;1
747;BYO Chocolate Stackable Xmas Tree cake;FG090550;PRAWDA;TESCO;-BYO Chocolate Stackable Xmas Tree cake (2017)(RSPO-MB) -TESCO;30.10.2017;22C08097;606.51;2;2
736;Finest 9 Mini Festive selection Tarts (2017) - TESCO;FG120225;PRAWDA;TESCO;-Finest 9 Mini Festive selection Tarts (2017) - TESCO;15.11.2017;22T10038;161;1;12
739;Snow Scene Madeira Cake 580g (RSPO-MB)- Iceland;FG140749;PRAWDA;ICELAND;-Snow Scene Madeira Cake 580g ( 2017) (RSPO-MB)- Iceland;28.11.2017;22M00137;580;8;4
825;SIWC Caramel Cake Fingers - Co-op (RSPO-MB);FG220088;PRAWDA;Co-op;-SIWC Caramel Cake Fingers - Co-op (RSPO-MB);04.12.2017;22C08098;140;2;12
821;Chocolate Swiss Roll (RSPO MB)- Safeway;FG040214;PRAWDA;Safeway;-Chocolate Swiss Roll (RSPO MB)- Safeway;06.12.2017;22R00017;195;3;12
830;-2 Heart Chocolate Cubes RSPO-MB (2018) - TESCO;FG090542;PRAWDA;TESCO;-2 Heart Chocolate Cubes RSPO-MB (2018) - TESCO;11.01.2018;22C00129;104;2;16
823;"4 Mother's Day Cubes				 (RSPO-MB) (2018)- TESCO";FG090543;PRAWDA;TESCO;"-4 Mother's Day Cubes				 (RSPO-MB) (2018)- TESCO";29.01.2018;22C00135;197.5;2;12
820;Mothers Day Cubes (RSPO-MB) (2018)- ASDA;FG090554;PRAWDA;ASDA;-4 Mothers Day Cubes (RSPO-MB) (2018)- ASDA;29.01.2018;22C00137;201;2;12
824;6 Easter Cubes ( RSPO-MB) (2018)- TESCO317;FG090544;PRAWDA;TESCO;-6 Easter Cubes ( RSPO-MB) (2018)- TESCO;08.02.2018;22C00134;317;2;8
815;Simnel Bar (2018) (RSPO-MB) -Co-op;FG140751;PRAWDA;Co-op;-Simnel Cake Bar (2018) (RSPO-MB) -Co-op;13.02.2018;22N00008;400;9;12
835;5 Titan Cake Bar - TESCO Europa (RSPO-MB);TCE013;PRAWDA;TESCO Europa;-SIWC Cosmic Cake Bars *12 PL (RSPO-MB);26.02.2018;22C08099;132;2;12
826;5 Titan Cake Bar - TESCO Europa (RSPO-MB);TCE013;PRAWDA;TESCO Europa;-SIWC 5 Cosmic Cake Bars  - TESCO Europa (RSPO-MB);26.02.2018;22C08099,22C08100,22C08102,;132;2;12
836;5 Titan Cake Bar - TESCO Europa (RSPO-MB);TCE013;PRAWDA;TESCO Europa;-SIWC Cosmic Cake Bars *12 CZ (RSPO-MB);26.02.2018;22C08100;132;2;12
837;5 Titan Cake Bar - TESCO Europa (RSPO-MB);TCE013;PRAWDA;TESCO Europa;-SIWC Cosmic Cake Bars *12 SK (RSPO-MB);26.02.2018;22C08101;132;2;12
838;5 Titan Cake Bar - TESCO Europa (RSPO-MB);TCE013;PRAWDA;TESCO Europa;-SIWC Cosmic Cake Bars *12 HU (RSPO-MB);26.02.2018;22C08102;132;2;12
839;5 Dreemy Cake Bars - TESCO Europa (RSPO-MB);TCE014;PRAWDA;TESCO Europa;-SIWC Luna Cake Bars *12 PL (RSPO-MB);26.02.2018;22C08103;115;2;12
827;5 Dreemy Cake Bars - TESCO Europa (RSPO-MB);TCE014;PRAWDA;TESCO Europa;-SIWC 5 Luna Cake Bars  - TESCO Europa(RSPO-MB);26.02.2018;22C08103.22C08104,22C08105,22C08106;115;2;12
840;5 Dreemy Cake Bars - TESCO Europa (RSPO-MB);TCE014;PRAWDA;TESCO Europa;-SIWC Luna Cake Bars *12 CZ (RSPO-MB);26.02.2018;22C08104;115;2;12
841;5 Dreemy Cake Bars - TESCO Europa (RSPO-MB);TCE014;PRAWDA;TESCO Europa;-SIWC Luna Cake Bars *12 SK (RSPO-MB);26.02.2018;22C08105;115;2;12
842;5 Dreemy Cake Bars - TESCO Europa (RSPO-MB);TCE014;PRAWDA;TESCO Europa;-SIWC Luna Cake Bars *12 HU (RSPO-MB);26.02.2018;22C08106;115;2;12
846;SIWC Caramel Cake Fingers - TESCO Europa (RSPO-MB);TCE015;PRAWDA;TESCO Europa;-SIWC Caramel Fingers *16 PL (RSPO-MB);26.02.2018;22C08092;140;2;16
750;SIWC Caramel Cake Fingers - TESCO Europa (RSPO-MB);TCE015;PRAWDA;TESCO Europa;-SIWC Caramel Cake Fingers - TESCO Europa (RSPO-MB);26.02.2018;22C08092, 22C08093, 22C08094, 22C08095;140;2;16
847;SIWC Caramel Cake Fingers - TESCO Europa (RSPO-MB);TCE015;PRAWDA;TESCO Europa;-SIWC Caramel Fingers *16 CZ (RSPO-MB);26.02.2018;22C08093;140;2;16
848;SIWC Caramel Cake Fingers - TESCO Europa (RSPO-MB);TCE015;PRAWDA;TESCO Europa;-SIWC Caramel Fingers *16 SK (RSPO-MB);26.02.2018;22C08094;140;2;16
849;SIWC Caramel Cake Fingers - TESCO Europa (RSPO-MB);TCE015;PRAWDA;TESCO Europa;-SIWC Caramel Fingers *16 HU (RSPO-MB);26.02.2018;22C08095;140;2;16
829;Tesco Easter Chocolate Egg Cake;FG090555;PRAWDA;TESCO;-Easter Smash Cake (2018) - TESCO;05.03.2018;22M00138;650.2;8;4
850;Biszkopty o smaku waniliowym Dellovi - NETTO;NET001;PRAWDA;NETTO;-Biszkopty o smaku waniliowym Dellovi - NETTO;20.03.2018;22B01451;180;5;8
845;"4 Caramel Mini Rolls - Aldente (RSPO-MB;UTZ-MB)";AD0002;PRAWDA;ALDENTE;"-4 Caramel Mini Rolls - Aldente (RSPO-MB;UTZ-MB)";10.04.2018;22C08056;108;2;10
844;4 Chocolate Buttercream mini rolls - Aldente  (RSPO-MB;AD0003;PRAWDA;ALDENTE;"-4 Chocolate Mini Rolls - Aldente  (RSPO-MB;UTZ-MB)";10.04.2018;22C08055;108;2;10
873;Chocolate Celebration Cake -Iceland Plam Free;FG090549;PRAWDA;ICELAND;-Chocolate Celebration Cake (Palm Free) -Iceland;16.04.2018;22M00121;950;8;4
870;9 Assorted Jam Tarts Palm Free Iceland;FG120229;PRAWDA;ICELAND;-9 Assorted Jam Tarts - Iceland (Palm Free);16.04.2018;22T10141;270;1;16
872;Raspberry & Vanilla swiss Roll - Iceland (Palm Free);FG040197;PRAWDA;ICELAND;-Raspberry & Vanilla swiss Roll - Iceland (Palm Free);10.05.2018;22R00015;300;3;12
871;3/4 Chocolate & Vanilla Swiss Roll - Iceland Plam Free;FG040198;PRAWDA;ICELAND;-Chocolate & Vanilla Swiss Roll - Iceland (Palm Free);10.05.2018;22R00014;300;3;12
894;Luxury 12 Mini Mince Pies (2018) - Lidl;FG020240;PRAWDA;LIDL;-Luxury 12 Mini Mince Pies (2018) - Lidl;16.05.2018;22T10018;225;1;12
831;Flamingo Celebration Cake - TESCO;FG100051FG090595;PRAWDA;TESCO;"-Flamingo Celebration Cake( RSPO-MB;UTZ-MB) - TESCO";17.05.2018;22M00139;1062;8;2
901;Strawberry mini rolls chocolate deostripes  GK006Z - Hoppe (RSPO-MB);GK006Z;PRAWDA;Gulden Krakeling;-6 Strawberry mini rolls chocolate deco stripes  GK006Z- (RSPO-MB);29.05.2018;22C20075;150;2;12
851;"Holly Lane	 Iced  Bar 400g (2018) -Aldi";FG140759;PRAWDA;ALDI;"-Holly Lane	 Iced  Bar 400g (2018) -Aldi";05.06.2018;22N00009;400;9;12
856;S/S Exquisite WOW (Wreath Leaves) 1500g ( 2018) -Aldi;FG140761;PRAWDA;ALDI;-S/S Exquisite WOW (Wreath Leaves) 1500g ( 2018) -Aldi;05.06.2018;22M00140;1500;9;2
902;15 Milk Chocolate Happy Birthday Cubes (L-8)(RSPO-SG) - Sainsbury;FG090557;PRAWDA;Sainsbury's;-15 Milk Chocolate Happy Birthday Cubes (L-8)(RSPO-SG) - Sainsbury's;15.06.2018;22C00136;739;2;2
864;Standard Mini Gift 150g (2018)-TESCO;FG140693;PRAWDA;TESCO;-Standard Mini Gift 150g (2018)-TESCO;18.06.2018;22M00067;150;9;12
865;Finest Iced Bar( Snowflakes) 400g (2018) -TESCO;FG140715;PRAWDA;TESCO;-Finest Iced Bar( Snowflakes) 400g (2018) -TESCO;18.06.2018;22N00001;400;8;12
866;Finest Rich Fruit Round 800g (2018)- TESCO;FG140713;PRAWDA;TESCO;-Finest Rich Fruit Round 800g (2018)- TESCO;19.06.2018;22M00099;800;9;12
852;"Holly Lane	TIR( Holly Leaves) 907g (2018) - Aldi";FG140760;PRAWDA;ALDI;"-Holly Lane	TIR( Holly Leaves) 907g (2018) - Aldi";19.06.2018;22M00142;907;9;12
881;Standard Royal Iced Cake (2018)  907g- TESCO;FG140736;PRAWDA;TESCO;-Standard Royal Iced Cake 907g(2018) - TESCO;20.06.2018;22M00125;907;9;4
898;Luxury AOI (Stencil) 1000g ( 2018)- Lidl;FG140716;PRAWDA;LIDL;-Luxury AOI (Stencil) 1000g ( 2018)- Lidl;22.06.2018;22M00124;1000;9;6
954;Luxury AOI (Stencil) 1000g ( 2018)- Lidl;FG140771;PRAWDA;LIDL;-Luxury AOI (Stencil) Malta 1000g ( 2018)- Lidl;22.06.2018;22M00148;1000;9;6
897;Luxury Mini Gift 150g (2018) - Lidl;FG090560;PRAWDA;LIDL;-Luxury Mini Gift 150g (2018) - Lidl;25.06.2018;22M00135;150;9;12
863;Finest AOI (Tree) 907g (2018)-TESCO;FG140677;PRAWDA;TESCO;-Finest AOI (Tree) 907g (2018)-TESCO;26.06.2018;22M00126;907;9;4
869;Finest 12 Mini Mince Pies (2018) -TESCO;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2019) -TESCO - MRO¯ONE;27.06.2018;22T10021;243.6;1;12
915;Finest 12 Mini Mince Pies (2018) -TESCO;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2018) -TESCO;27.06.2018;22T10021;243.6;1;12
914;"MIX Holly Lane 	Mini Gift 150g (2018) - Aldi";FG140763;PRAWDA;ALDI;"-MIX Holly Lane 	Mini Gift 150g (2018) - Aldi (12x12)";12.07.2018;22M00141;150;9;24
889;Favorina Iced Bar 400g (2018)- Lidl;FG140740;PRAWDA;LIDL;-Favorina Iced Bar 400g (2018)- Lidl;16.07.2018;22N00006;400;9;12
859;Standard Iced Bar 400g (2018) - Co-op;FG140750;PRAWDA;Co-op;-Standard Iced Bar 400g (2018) - Co-op;16.07.2018;22N00007;400;9;12
956;Favorina Iced Bar 400g (2018)- Lidl;FG140767;PRAWDA;LIDL;-Favorina Iced Bar 400g  Malta (2018)- Lidl;16.07.2018;22N00010;400;9;12
890;Luxury Iced Bar (Holly Leaves) 400g (2018)- Lidl;FG140717;PRAWDA;LIDL;-Luxury Iced Bar (Holly Leaves) 400g (2018)- Lidl;18.07.2018;22N00004;400;9;12
891;Favorina HD Dundee 800g (2018) - Lidl;FG140739;PRAWDA;LIDL;-Favorina HD Dundee 800g (2018) - Lidl;18.07.2018;22M00129;800;9;8
857;Favorina TIR (Holly Leaves) 907g ( 2018) -Lidl;FG140718;PRAWDA;LIDL;-Favorina TIR (Holly Leaves) 907g ( 2018) -Lidl;19.07.2018;22M00096;907;9;12
957;Favorina TIR (Holly Leaves) 907g ( 2018) -Lidl;FG140769;PRAWDA;LIDL;-Favorina TIR (Holly Leaves) 907g Malta ( 2018) -Lidl;19.07.2018;22M00150;907;9;12
877;12 Extra Special Mini Minice Pies (2018) - ASDA;FG020261;PRAWDA;ASDA;-12 Extra Special Mini Minice Pies (2018) - ASDA;17.08.2018;22T10024;270;1;12
878;6 ES Mince Pies (2018)-  (RSPO-MB) ASDA;FG020262;PRAWDA;ASDA;-6 Extra Special Mince Pies (2018)-ASDA;17.08.2018;22T10142;387;1;15
884;Luxury Iced Bar( Lines) 400g (2018) - Iceland;FG140757;PRAWDA;Iceland;-Luxury Iced Bar( Lines) 400g (2018) - Iceland;22.08.2018;22N00002;400;9;12
674;Princess Celebration Cake(2016) TESCO;FG090521;PRAWDA;TESCO;-Princess Celebration Cake-TESCO;23.08.2018;22M00111;1206;8;2
892;Luxury Rich Fruit Round 907g(2018) - Lidl;FG140738;PRAWDA;LIDL;-Luxury Rich Fruit Round 907g(2018) - Lidl;23.08.2018;22M00127;907;9;8
885;Standard Iced Bar 400g (2018)- Iceland;FG140754;PRAWDA;Iceland;-Standard Iced Bar 400g (2018)- Iceland;23.08.2018;22N00003;400;9;12
955;Luxury Rich Fruit Round 907g(2018) - Lidl;FG140770;PRAWDA;LIDL;-Luxury Rich Fruit Round 907g Malta (2018) - Lidl;23.08.2018;22M00149;907;9;8
887;Luxury AOI (Xmas Tree) 1000g (2018) - Iceland;FG140758;PRAWDA;Iceland;-Luxury AOI (Xmas Tree) 1000g (2018) - Iceland;27.08.2018;22M00128;1000;9;4
886;Standard Mini Gift 150g (2018) - Iceland;FG140756;PRAWDA;Iceland;-Standard Mini Gift 150g (2018) - Iceland;28.08.2018;22M00094;150;9;24
919;Ms Molly's Chocolate Celebration Cake - TESCO;FG090556;PRAWDA;TESCO;"-Ms Molly's Chocolate Celebration Cake ( RSPO-MB;UTZ-MB) - TESCO";29.08.2018;22M00143;934;8;4
918;Ms Molly' Madeira Celebration Cake- TESCO;FG090593;PRAWDA;TESCO;-Ms Molly's Madeira Celebration Cake ( RSPO-MB)- TESCO;29.08.2018;22M00144;940;8;4
895;Luxury 12 Mini Mince Pies (2018) - Iceland;FG020254;PRAWDA;Iceland;-Luxury 12 Mini Mince Pies (2018) - Iceland;31.08.2018;22T10017;270;1;12
882;;FG140765;PRAWDA;CO-OP;-Standard AOI (Holly Leaves) 907g (2018) (RSPO-MB)- Co-op;31.08.2018;22M00133;907;8;6
888;Standard TIR (Reindeer) 900g (2018)-  Iceland;FG140755;PRAWDA;Iceland;-Standard TIR (Reindeer) 900g (2018)-  Iceland;04.09.2018;22M00095;900;9;12
928;Finton's Cocoa & Cream swiss roll - Royal (RSPO-SG);B01;PRAWDA;ROYAL Dania Netto;-Finton's Cocoa & Cream swiss roll (RSPO-SG) - Royal Dania Netto;06.09.2018;22R01216;300;3;6
929;Finton's Raspberry & Cream swiss roll - Royal (RSPO-SG);B02;PRAWDA;ROYAL Dania Netto;-Finton's Raspberry & Cream swiss roll (RSPO-SG)- Royal Dania Netto;06.09.2018;22R01215;300;3;6
927;Salling Cocoa & Cream swiss roll - Royal (RSPO-SG);V04;PRAWDA;ROYAL;-Salling Cocoa & Cream swiss roll - Royal (RSPO-SG);06.09.2018;22R01209;300;3;6
926;Salling Raspberry & Cream swiss roll - Royal ( RSPO-SG);V05;PRAWDA;ROYAL;-Salling Raspberry & Cream swiss roll - Royal ( RSPO-SG);06.09.2018;22R01208;300;3;6
930;Jack's Jumbo Chocolate & Vanilla Swiss Roll ( RSPO-MB);FG040223;PRAWDA;Jack's;"-Jack's Jumbo Chocolate & Vanilla Swiss Roll ( RSPO-SG;UTZ-MB)";10.09.2018;22R00021;390;3;12
931;Jack's Jumbo Strawberry & Vanilla Swiss Roll ( RSPO-MB);FG040224;PRAWDA;Jack's;-Jack's Jumbo Strawberry & Vanilla Swiss Roll (RSPO-SG);10.09.2018;22R00022;390;3;12
932;Jack's 6 Assorted Jam Tarts ( RSPO-SG);FG120230;PRAWDA;Jack's;-Jack's 6 Assorted Jam Tarts ( RSPO-SG);10.09.2018;22T00202;180;1;12
908;Princess Tiara Cake  - TESCO;FG090521;PRAWDA;TESCO;-Princess Tiara Cake (RSPO-SG) - TESCO;13.09.2018;22M00111;1219;8;2
922;8 Caramel Cake Fingers - ROYAL (RSPO-MB);VO1;PRAWDA;ROYAL;-Vores 6 Caramel Sticks - Royal  (RSPO-SG);13.09.2018;22C08108;84;2;12
896;Standard Yule Log 250g(2018) - Iceland - Palm free;FG040225;PRAWDA;Iceland;-Standard Yule Log 250g(2018) - Iceland;17.09.2018;22C08058;250;2;6
906;Taste the Difference Mini Gift 150g (2018) - Sainsbury's;FG140766;PRAWDA;Sainsbury's;-Taste the Difference Mini Gift 150g (2018) - Sainsbury's;17.09.2018;22M00145;150;9;12
883;Standard 8 Chocolate Swirly Bites ( 2018) - TESCO ( RSPO-MB);FG090518;PRAWDA;TESCO;-Standard 8 Chocolate Swirly Bites ( 2018) - TESCO ( RSPO-MB);20.09.2018;22C00110;151.2;2;12
907;Luxury WOW (Village)-1500g (2018)- Lidl;FG140719;PRAWDA;LIDL;-Luxury WOW (Village)-1500g (2018)- Lidl;24.09.2018;22M00134;1500;9;4
917;Santa Smash Cake - Morrisons;FG090591;PRAWDA;Morrisons;-Santa Smash Celebration Cake (RSPO-MB) Morrisons;08.10.2018;22M00146;990;8;2
939;8 Caramel Cake Fingers - (RSPO-MB) - Hoppers;FG220089;PRAWDA;BBF;8 Caramel Cake Fingers - (RSPO-MB) - Hoppers;08.10.2018;22C08114;140;2;32
949;Finest Chocolate, Orange and Ginger Cake (2018) - TESCO;FG090592;PRAWDA;TESCO;-Finest Chocolate, Orange and Ginger Cake  FFTO (2018) - TESCO;11.10.2018;22M00154;980;8;1
947;Bakery White Choco Cake bars -Royal (RSPO-MB);B04;PRAWDA;ROYAL;-Bakery 5 White Choco Cake bars -Royal (RSPO-SG);13.10.2018;22C08112;117;2;12
948;Bakery 6 Caramel Cake Fingers - ROYAL (RSPO-MB);BO5;PRAWDA;ROYAL;-Bakery 6 Caramel Sticks - Royal  (RSPO-SG);13.10.2018;22C08111;84;2;12
893;Luxury 9 Mini's Selection Pack(2018)( UTZ-MB) - Lidl;FG020256;PRAWDA;LIDL;-Luxury 9 Mini's Selection Pack(2018)( UTZ-MB) - Lidl;15.10.2018;22T10039;164;1;15
951;Happy Birthday Cubes Chocolate Cake -TESCO;FG090513;PRAWDA;TESCO;"-Happy Birthday Cubes Chocolate Cake -TESCO  (RSPO-SG;RA-MB)";18.10.2018;22C00103;660.4;2;2
952;Lidl Favorina HD Dundee Malta 800g *8 (RSPO-MB);FG140768;PRAWDA;LIDL;-Favorina HD Dundee  (2018)- LIDLMalta 800g -(RSPO-MB)- LIDL;19.10.2018;22M00147;800;9;8
996;Princess TiaraCakeWithSilverSparkle*2 - TCE006SPL;TCE006;PRAWDA;TESCO Europa;-PrincessTiaraCakeWithSilverSparkle*2 - TCE006PL;23.10.2018;22M00112;1200;8;2
993;Princess TiaraCakeWithSilverSparkle*2 - TCE006CZ;TCE006;PRAWDA;TESCO Europa;-PrincessTiaraCakeWithSilverSparkle*2 - TCE006CZ;23.10.2018;22M00113;1200;8;2
995;Princess TiaraCakeWithSilverSparkle*2 - TCE006SK;TCE006;PRAWDA;TESCO Europa;-PrincessTiaraCakeWithSilverSparkle*2 - TCE006SK;23.10.2018;22M00114;1200;8;2
994;Princess TiaraCakeWithSilverSparkle*2 - TCE006HU;TCE006;PRAWDA;TESCO Europa;-PrincessTiaraCakeWithSilverSparkle*2 - TCE006HU;23.10.2018;22M00115;1200;8;2
953;Princess Tiara Cake With Silver Sparkle - TESCO Europa;TCE006;PRAWDA;TESCO Europa;-Princess Tiara Cake With Silver Sparkle - TESCO Europa;23.10.2018;22M0012, 22M0013, 22M0014, 22M0015;1200;8;2
855;"S/S Exquisite	 Chocolate WOW (Bauble) (2018) - Aldi";FG140762;PRAWDA;ALDI;"-S/S Exquisite	 Chocolate WOW (Bauble) (2018) - Aldi";24.10.2018;22M00152;820;8;2
958;Holly Lane Robin Cake - Aldi;FG140764;PRAWDA;Aldi;-Holly Lane Robin Cake (2018)- Aldi;24.10.2018;22M00151;776;8;4
868;Finest 9 Mini's Selection Pack (2018) -TESCO;FG120225;PRAWDA;TESCO;-Finest 9 Mini's Selection Pack (2018) -TESCO;16.11.2018;22T10038;161;1;12
963;;FG090594;PRAWDA;Morrisons;-Santa Smash Celebration Cake 2018(RSPO-MB) Morrisons;23.11.2018;22M00155;990.6;8;2
913;Finest Chocolate, Orange and Ginger Cake (2018) - TESCO;FG140772;PRAWDA;TESCO;-Finest Chocolate, Orange and Ginger Cake (2018) - TESCO;26.11.2018;22M00153;980;8;2
946;Bakery Caramel Choco Cake bars -Royal (RSPO-MB);B03;PRAWDA;ROYAL;-Bakery 5 Caramel Choco Cake bars -Royal (RSPO-SG);11.12.2018;22C08113;132;2;12
964;8 Caramel Fingers GK009 (RSPO-MB)- HOPPE;GK009;PRAWDA;HOPPE;-8 Caramel Fingers GK009 (RSPO-MB)- HOPPE;11.12.2018;22C08115;112;2;12
962;2 Heart Chocolate Cubes (RSPO-MB) (2019) - TESCO;FG090595;PRAWDA;TESCO;"-2 Valentine's Chocolate Cake Cubes (RSPO-MB; UTZ-MB) (2019) - TESCO";14.01.2019;22C00129;91.5;2;16
983;8 Chocolate Nom Noms;FG220076;PRAWDA;HOPPERS/ Iceland;-8 Chocolate Nom Noms (RSPO-MB)- Hoppers/Iceland;23.01.2019;22C080;130;2;12
984;SIWC 8 Caramel Cake Fingers - (RSPO-MB);FG220090;PRAWDA;Hoppers/ Iceland;-8 Caramel Cake Fingers - (RSPO-MB)-Hoppers/Iceland;28.01.2019;22C080;140;2;18
966;Finest Lemon Swiss Gateau ( L-8) ( RSPO-MB) ( UTZ-MB)- TESCO;FG090598;PRAWDA;TESCO;-Finest Lemon Swiss Gateau ( L-8) ( RSPO-MB) ( UTZ-MB)- TESCO;01.03.2019;22M00156;821;8;2
977;"4 Mother's Day Cubes				 (RSPO-MB) (2019)- TESCO";FG090596;PRAWDA;TESCO;"-4 Mother's Day Cubes				 (RSPO-MB; UTZ-MB) (2019)- TESCO";08.03.2019;22C00135;179;2;12
961;"6 Easter Cubes ( RSPO-MB; UTZ-MB) (2019)- TESCO";FG090597;PRAWDA;TESCO;"-6 Easter Cubes ( RSPO-MB; UTZ-MB) (2019)- TESCO";08.03.2019;22C00134;283;2;8
1001;Bakery Cocoa & Cream swiss roll - Royal (RSPO-SG);B06;PRAWDA;ROYAL Szwecja NETTO;Bakery Cocoa & Cream swiss roll (RSPO-SG) - Royal Szewcja Netto;26.03.2019;22R01217;300;3;6
1002;Bakery Raspberry & Cream swiss roll - Royal (RSPO-SG) Szwecja Netto;B07;PRAWDA;ROYAL Szwecja Netto;Bakery Raspberry & Cream swiss roll (RSPO-SG) -ROYAL Szwecja Netto;26.03.2019;22R01218;300;3;6
997;PJ Mask Traybake (RSPO-MB) - Asda;FG080054;PRAWDA;BBF;-PJ Mask Traybake (RSPO-MB) - Asda;29.03.2019;22S00008;766;7;2
1000;6 Assorted Jam Tarts ( RSPO-SG) - ALDI;FG120233;PRAWDA;ALDI;6 Assorted Jam Tarts ( RSPO-SG) - ALDI;08.04.2019;22T10143;172;1;12
1006;MIX Celebration  Cake (RSPO-MB) 9''-ALDI;FG090599;PRAWDA;ALDI;-MIX Celebration  Cake (RSPO-MB) 9''-ALDI;24.04.2019;22M00157;900;8;4
981;Morris The Catepillar Cake(RSPO-MB) - Morrison's;FG090600;PRAWDA;MORRISONS;-Morris The Catepillar Cake(RSPO-MB) - Morrisons;13.05.2019;22C08118;622.3;2;6
980;Male Catepillar (RSPO-MB) - Morrison's;FG090601;PRAWDA;MORRISONS;-Millie The Catepillar Cake (RSPO-MB) - Morrisons;13.05.2019;22C08117;623.01;2;6
1038;Holly Line Iced Bar (2019) 400g- ALDI;FG140759;PRAWDA;ALDI;-Holly Lane Iced Bar (2019)( RSPO-MB) 400g- ALDI;28.05.2019;22N00009;400;9;12
1034;Holly Lane TIR Cake( Holly Leaves) (2019) 907g -ALDI;FG140760;PRAWDA;ALDI;-Holly Lane TIR Cake (Holly Leaves)(2019)(RSPO-MB)907g -ALDI;28.05.2019;22M00142;907;9;12
975;10 Chocolate mini rolls ( RSPO-MB) - Aldi;FG030262;PRAWDA;ALDI -Australia;-10 Chocolate mini rolls ( RSPO-MB) - Aldi Australia;29.05.2019;22C08059;260;2;12
991;12 Finest Mini Mince Pies (2019) - TESCO;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2019) - TESCO;07.06.2019;22T10021;243.6;1;12
987;Cocoa & Cream (Swiss Rolls) Aldi;RD01;PRAWDA;ROYAL Dania;-Royal Cocoa&Cream (Swiss Rolls)-Aldi Dania  (RSPO-SG);25.06.2019;22R01219;300;3;6
988;Raspberry& Cream (Swiss Rolls) Aldi;RD02;PRAWDA;ROYAL Dania;-Royal Raspberry& Cream (Swiss Rolls) -Aldi Dania (RSPO-SG);25.06.2019;22R01220;300;3;6
1010;Finest Iced Bar 400g ( RSPO-MB) 2019- TESCO;FG140715;PRAWDA;TESCO;-Finest Iced Bar 400g ( RSPO-MB) 2019- TESCO;01.07.2019;22N00001;400;9;12
990;12 Extra Special Mini Minice Pies (2019) - ASDA;FG020270;PRAWDA;ASDA;-12 Extra Special Mini Minice Pies (2019) - ASDA;03.07.2019;22T10024;243.6;1;12
1013;M&S 6 Vegan Mince Pies (RSPO-MB);FG020281;PRAWDA;Mark&Spencer;-M&S 6 Vegan Mince Pies (RSPO-MB);04.07.2019;22T10144;280;1;18
1042;Luxury AOI (2019) - ICELAND;FG140758;PRAWDA;ICELAND;-Luxury AOI (2019) - ICELAND;04.07.2019;22M00128;1000;9;4
1035;Standard AOI (2019) 907g- Co-op;FG140775;PRAWDA;Co-op;-Standard AOI Triple Holly Leaves Cake (2019) 907g(RSPO-MB)- Co-op;09.07.2019;22M00133;907;9;6
1014;Finest Mini Gift Cake (2019) 150g (RSPO-MB) - TESCO;FG140714;PRAWDA;TESCO;-Finest Mini Gift Cake (2019) 150g (RSPO-MB) - TESCO;12.07.2019;22M00101;150;9;12
1048;12 Luxury Mini Mince Pies (2019) - LIDL;FG020240;PRAWDA;LIDL;-12 Luxury Mini Mince Pies (2019) - LIDL;19.07.2019;22T10018;225;1;12
1011;Finest Rich Fruit Round Cake 800g 2019- TESCO;FG140713;PRAWDA;TESCO;-Finest Rich Fruit Round Cake 800g (2019)- TESCO;19.07.2019;22M00099;820;9;12
1009;Core Mini gift cake ( RSPO-MB) 2019 - ASDA;FG140777;PRAWDA;ASDA;- Core Mini gift cake ( RSPO-MB) 2019 - ASDA;22.07.2019;22M00158;150;9;12
1018;Standard Mini Gift (2019) (RSPO-MB) 150g - TESCO;FG140693;PRAWDA;TESCO;-Standard Mini Gift (2019) (RSPO-MB) 150g - TESCO;23.07.2019;22M00067;150;9;12
1007;Finest AOI Cake 907g (RSPO-MB) 2019 - TESCO;FG140677;PRAWDA;TESCO;- Finest AOI Cake 907g (RSPO-MB) 2019 - TESCO;25.07.2019;22M00126;907;9;4
1050;Favorina TIR (Holly Leaves) Cake 907g (2019)(RSPO-MB)- LIDL;FG140718;PRAWDA;LIDL;-Favorina TIR (Holly Leaves) Cake 907g (2019)(RSPO-MB)- LIDL;25.07.2019;22M00096;907;9;12
