"ID_pola","ID_kremu","ID_surowca","Ilosc","Nazwa_kremu","Nr receptury","Data zatwierdzenia","wersja","ID_typskladnika"
18723,348,220,28.00,"Masa cukrowa BIAŁA (Brexit)",,25.3.2021 00:00:00,23,3
18724,348,43,1.00,"Masa cukrowa BIAŁA (Brexit)",,25.3.2021 00:00:00,23,1
18725,348,763,100.00,"Masa cukrowa BIAŁA (Brexit)",,25.3.2021 00:00:00,24,1
18726,348,220,28.00,"Masa cukrowa BIAŁA (Brexit)",,25.3.2021 00:00:00,24,3
18727,348,43,1.00,"Masa cukrowa BIAŁA (Brexit)",,25.3.2021 00:00:00,24,1
18728,334,220,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,1,3
18729,334,763,100.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,1,1
18730,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,1,1
18731,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,1,1
18732,334,220,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,2,3
18733,334,763,100.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,2,1
18734,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,2,1
18735,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,2,1
18736,334,220,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,3,3
18737,334,763,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,3,1
18738,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,3,1
18739,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,3,1
18740,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,3,1
18741,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,3,1
18742,334,220,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,4,3
18743,334,763,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,4,1
18744,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,4,1
18745,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,4,1
18746,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,4,1
18747,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,4,1
18748,334,220,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,5,3
18749,334,763,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,5,1
18750,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,5,1
18751,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,5,1
18752,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,5,1
18753,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,5,1
18754,334,220,30.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,6,3
18755,334,763,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,6,1
18756,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,6,1
18757,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,6,1
18758,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,6,1
18759,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,6,1
18760,334,220,30.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,7,3
18761,334,763,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,7,1
18762,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,7,1
18763,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,7,1
18764,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,7,1
18765,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,7,1
18766,334,220,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,8,3
18767,334,763,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,8,1
18768,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,8,1
18769,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,8,1
18770,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,8,1
18771,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,8,1
18772,334,220,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,9,3
18773,334,763,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,9,1
18774,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,9,1
18775,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,9,1
18776,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,9,1
18777,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,9,1
18778,334,220,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,10,3
18779,334,763,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,10,1
18780,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,10,1
18781,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,10,1
18782,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,10,1
18783,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,30.4.2020 00:00:00,10,1
18784,334,220,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,11,3
18785,334,763,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,11,1
18786,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,11,1
18787,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,11,1
18788,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,11,1
18789,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,11,1
18790,334,220,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,12,3
18791,334,763,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,12,1
18792,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,12,1
18793,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,12,1
18794,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,12,1
18795,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,12,1
18796,334,220,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,13,3
18797,334,763,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,13,1
18798,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,13,1
18799,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,13,1
18800,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,13,1
18801,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,13,1
18802,334,220,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,14,3
18803,334,763,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,14,1
18804,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,14,1
18805,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,14,1
18806,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,14,1
18807,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,14,1
18808,334,220,28.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,15,3
18809,334,763,90.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,15,1
18810,334,43,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,15,1
18811,334,173,0.16,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,15,1
18812,334,254,3.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,15,1
18813,334,12,1.00,"Masa cukrowa jasnoróżowa (Brexit)",,11.2.2022 00:00:00,15,1
18814,335,220,28.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,1,3
18815,335,763,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,1,1
18816,335,43,1.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,1,1
18817,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,1,1
18818,335,220,28.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,2,3
18819,335,763,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,2,1
18820,335,43,1.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,2,1
18821,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,2,1
18822,335,316,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,4,3
18823,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,4,1
18824,335,,,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,4,
18825,335,316,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,5,3
18826,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,5,1
18827,335,,,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,5,
18828,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,6,3
18829,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,6,1
18830,335,,,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,6,
18831,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,7,3
18832,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,7,1
18833,335,,,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,7,
18834,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,8,3
18835,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,8,1
18836,335,,,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,8,
18837,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,9,3
18838,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,9,1
18839,335,,,"Masa cukrowa ciemnoróżowa (Brexit)",,30.4.2020 00:00:00,9,
18840,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,10,3
18841,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,10,1
18842,335,,,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,10,
18843,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,11,3
18844,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,11,1
18845,335,,,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,11,
18846,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,12,3
18847,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,12,1
18848,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,13,3
18849,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,13,1
18850,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,14,3
18851,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,14,1
18852,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,15,3
18853,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,15,1
18854,335,348,100.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,16,3
18855,335,173,2.00,"Masa cukrowa ciemnoróżowa (Brexit)",,11.2.2022 00:00:00,16,1
18856,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,1,3
18857,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,1,1
18858,339,43,1.20,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,1,1
18859,339,762,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,1,1
18860,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,2,3
18861,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,2,1
18862,339,43,1.40,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,2,1
18863,339,762,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,2,1
18864,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,3,3
18865,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,3,1
18866,339,43,1.20,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,3,1
18867,339,762,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,3,1
18868,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,4,3
18869,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,4,1
18870,339,43,1.20,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,4,1
18871,339,762,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,4,1
18872,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,5,3
18873,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,5,1
18874,339,43,1.20,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,5,1
18875,339,762,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,5,1
18876,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,6,3
18877,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,6,1
18878,339,43,1.20,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,6,1
18879,339,803,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,6,1
18880,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,7,3
18881,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,7,1
18882,339,43,1.20,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,7,1
18883,339,803,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,7,1
18884,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,8,3
18885,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,8,1
18886,339,43,1.20,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,8,1
18887,339,803,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,8,1
18888,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,9,3
18889,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,9,1
18890,339,43,1.20,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,9,1
18891,339,803,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,9,1
18892,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,10,3
18893,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,10,1
18894,339,43,1.20,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,10,1
18895,339,803,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,10,1
18896,339,220,28.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,11,3
18897,339,763,100.00,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,11,1
18898,339,43,1.20,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,11,1
18899,339,803,0.28,"Masa cukrowa pomarańczowa - Brexit",,26.5.2020 00:00:00,11,1
18900,323,220,28.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,1,3
18901,323,763,110.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,1,1
18902,323,173,3.90,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,1,1
18903,323,762,0.33,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,1,1
18904,323,220,28.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,2,3
18905,323,763,110.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,2,1
18906,323,173,3.90,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,2,1
18907,323,762,0.33,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,2,1
18908,323,220,28.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,3,3
18909,323,763,110.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,3,1
18910,323,173,3.90,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,3,1
18911,323,762,0.33,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,3,1
18912,323,220,28.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,4,3
18913,323,763,110.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,4,1
18914,323,173,3.90,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,4,1
18915,323,762,0.33,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,4,1
18916,323,220,28.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,5,3
18917,323,763,110.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,5,1
18918,323,173,3.90,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,5,1
18919,323,803,0.33,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,5,1
18920,323,220,28.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,6,3
18921,323,763,110.00,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,6,1
18922,323,173,3.90,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,6,1
18923,323,803,0.33,"Masa cukrowa czerwona (Brexit)",,6.3.2020 00:00:00,6,1
18924,332,763,100.00,"Masa cukrowa karmelowa (Brexit)",,29.4.2020 00:00:00,1,1
18925,332,220,28.00,"Masa cukrowa karmelowa (Brexit)",,29.4.2020 00:00:00,1,3
18926,332,43,0.70,"Masa cukrowa karmelowa (Brexit)",,29.4.2020 00:00:00,1,1
18927,332,769,0.20,"Masa cukrowa karmelowa (Brexit)",,29.4.2020 00:00:00,1,1
18928,332,763,100.00,"Masa cukrowa karmelowa (Brexit)",,29.4.2020 00:00:00,2,1
18929,332,220,28.00,"Masa cukrowa karmelowa (Brexit)",,29.4.2020 00:00:00,2,3
18930,332,43,0.70,"Masa cukrowa karmelowa (Brexit)",,29.4.2020 00:00:00,2,1
18931,332,769,0.20,"Masa cukrowa karmelowa (Brexit)",,29.4.2020 00:00:00,2,1
18932,332,763,100.00,"Masa cukrowa karmelowa (Brexit)",,16.2.2022 00:00:00,3,1
18933,332,220,28.00,"Masa cukrowa karmelowa (Brexit)",,16.2.2022 00:00:00,3,3
18934,332,43,0.75,"Masa cukrowa karmelowa (Brexit)",,16.2.2022 00:00:00,3,1
18935,332,797,0.20,"Masa cukrowa karmelowa (Brexit)",,16.2.2022 00:00:00,3,1
18936,332,763,100.00,"Masa cukrowa karmelowa (Brexit)",,16.2.2022 00:00:00,4,1
18937,332,220,28.00,"Masa cukrowa karmelowa (Brexit)",,16.2.2022 00:00:00,4,3
18938,332,43,0.75,"Masa cukrowa karmelowa (Brexit)",,16.2.2022 00:00:00,4,1
18939,332,797,0.20,"Masa cukrowa karmelowa (Brexit)",,16.2.2022 00:00:00,4,1
18940,317,316,8.00,"Krem różowy z aromatem waniliowym Celebration",,2.3.2020 00:00:00,1,3
18941,317,173,0.02,"Krem różowy z aromatem waniliowym Celebration",,2.3.2020 00:00:00,1,1
18942,317,316,8.00,"Krem Celebration różowy (Brexit)",,2.3.2020 00:00:00,2,3
18943,317,173,0.02,"Krem Celebration różowy (Brexit)",,2.3.2020 00:00:00,2,1
18944,317,316,8.00,"Krem Celebration różowy (Brexit)",,2.3.2020 00:00:00,3,3
18945,317,173,0.02,"Krem Celebration różowy (Brexit)",,2.3.2020 00:00:00,3,1
18946,318,316,8.00,"Krem zielony z aromatem waniliowym Celebration",,2.3.2020 00:00:00,1,3
18947,318,301,0.02,"Krem zielony z aromatem waniliowym Celebration",,2.3.2020 00:00:00,1,1
18948,318,316,8.00,"Krem Celebration zielony (Brexit)",,2.3.2020 00:00:00,2,3
18949,318,301,0.02,"Krem Celebration zielony (Brexit)",,2.3.2020 00:00:00,2,1
18950,318,316,8.00,"Krem Celebration zielony (Brexit)",,2.3.2020 00:00:00,3,3
18951,318,301,0.02,"Krem Celebration zielony (Brexit)",,2.3.2020 00:00:00,3,1
18952,329,220,28.00,"Masa cukrowa żółta (Brexit)",,29.4.2020 00:00:00,6,3
18953,329,763,100.00,"Masa cukrowa żółta (Brexit)",,29.4.2020 00:00:00,6,1
18954,329,43,1.00,"Masa cukrowa żółta (Brexit)",,29.4.2020 00:00:00,6,1
18955,329,760,0.07,"Masa cukrowa żółta (Brexit)",,29.4.2020 00:00:00,6,1
18956,329,220,28.00,"Masa cukrowa żółta (Brexit)",,29.4.2020 00:00:00,7,3
18957,329,763,100.00,"Masa cukrowa żółta (Brexit)",,29.4.2020 00:00:00,7,1
18958,329,43,1.00,"Masa cukrowa żółta (Brexit)",,29.4.2020 00:00:00,7,1
18959,329,760,0.07,"Masa cukrowa żółta (Brexit)",,29.4.2020 00:00:00,7,1
18960,329,220,28.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,8,3
18961,329,763,100.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,8,1
18962,329,43,1.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,8,1
18963,329,760,0.07,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,8,1
18964,329,220,28.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,9,3
18965,329,763,100.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,9,1
18966,329,43,1.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,9,1
18967,329,760,0.07,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,9,1
18968,329,220,28.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,10,3
18969,329,763,100.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,10,1
18970,329,43,1.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,10,1
18971,329,760,0.07,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,10,1
18972,329,220,28.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,11,3
18973,329,763,100.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,11,1
18974,329,43,1.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,11,1
18975,329,760,0.07,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,11,1
18976,329,220,28.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,12,3
18977,329,763,100.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,12,1
18978,329,43,1.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,12,1
18979,329,760,0.07,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,12,1
18980,329,220,28.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,13,3
18981,329,763,100.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,13,1
18982,329,43,1.00,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,13,1
18983,329,760,0.07,"Masa cukrowa żółta (Brexit)",,16.2.2022 00:00:00,13,1
18984,322,220,28.00,"Masa cukrowa zielona (Brexit)",,6.3.2020 00:00:00,3,3
18985,322,763,100.00,"Masa cukrowa zielona (Brexit)",,6.3.2020 00:00:00,3,1
18986,322,301,2.64,"Masa cukrowa zielona (Brexit)",,6.3.2020 00:00:00,3,1
18987,322,220,28.00,"Masa cukrowa zielona (Brexit)",,6.3.2020 00:00:00,4,3
18988,322,763,100.00,"Masa cukrowa zielona (Brexit)",,6.3.2020 00:00:00,4,1
18989,322,301,2.64,"Masa cukrowa zielona (Brexit)",,6.3.2020 00:00:00,4,1
18990,353,242,50.00,"Krem Kakaowy - Brexit",,18.2.2021 00:00:00,1,1
18991,353,763,43.00,"Krem Kakaowy - Brexit",,18.2.2021 00:00:00,1,1
18992,353,43,7.00,"Krem Kakaowy - Brexit",,18.2.2021 00:00:00,1,1
18993,353,34,0.20,"Krem Kakaowy - Brexit",,18.2.2021 00:00:00,1,1
18994,353,67,19.00,"Krem Kakaowy - Brexit",,18.2.2021 00:00:00,1,1
